date,t,co,no,no2,so2,c10h16,c5h8
2008-05-02,287.09863,2.4674324e-07,7.5222106e-10,1.3367052e-08,1.5625819e-08,5.413368e-10,3.756358e-09
2008-05-03,285.84802,1.5604763e-07,1.2251779e-10,4.2197614e-09,4.974112e-09,4.419547e-10,3.4654868e-09
2008-05-04,286.61832,2.2660207e-07,5.2088334e-10,7.264333e-09,8.889868e-09,1.0748029e-09,6.552668e-09
2008-05-05,286.5344,5.1896484e-07,7.1281847e-09,1.584987e-08,2.2439682e-08,3.0034455e-09,1.5368824e-08
2008-05-06,287.55078,1.7456581e-06,6.769003e-08,1.8367274e-08,3.909778e-08,1.0122163e-08,3.7099987e-08
2008-05-07,288.26785,1.0937321e-06,3.169333e-08,3.7638582e-08,3.9257102e-08,6.310544e-09,2.4748399e-08
2008-05-08,288.23306,1.7733122e-06,6.383833e-08,2.2270687e-08,4.12242e-08,8.3307885e-09,3.1649034e-08
2008-05-09,289.05194,1.7748787e-06,5.280511e-08,2.6029268e-08,3.5963872e-08,8.366016e-09,3.2140875e-08
2008-05-10,290.36823,8.001851e-07,5.401813e-09,3.445134e-08,2.1670674e-08,3.0370004e-09,1.7341401e-08
2008-05-11,291.21332,5.8156957e-07,3.1500258e-09,1.7394793e-08,1.8197785e-08,2.943927e-09,1.4679644e-08
2008-05-12,287.94876,6.6347127e-07,1.4503627e-08,1.9342064e-08,2.8953153e-08,3.5733436e-09,1.4857723e-08
2008-05-13,288.70782,6.3979735e-07,1.0769869e-08,1.4668328e-08,2.704106e-08,4.181166e-09,1.7343869e-08
2008-05-14,288.841,1.3079123e-06,3.9701995e-08,2.0761139e-08,3.3763946e-08,7.3945605e-09,2.7500652e-08
2008-05-15,289.0573,1.5069062e-06,3.3879356e-08,2.637543e-08,2.8927253e-08,5.9047145e-09,2.3346763e-08
2008-05-16,289.85248,1.3451682e-06,2.4609191e-08,2.716784e-08,2.8119125e-08,5.2561075e-09,2.232455e-08
2008-05-17,289.76477,1.7328884e-06,6.0230775e-08,2.6832968e-08,3.9426567e-08,6.742075e-09,2.3308903e-08
2008-05-18,288.74658,4.371193e-07,1.1639669e-09,1.3847825e-08,1.578885e-08,1.2275142e-09,7.41077e-09
2008-05-19,288.30923,7.537445e-07,9.318906e-09,1.8895912e-08,1.8585279e-08,3.1297422e-09,1.5525064e-08
