date,t,co,no,no2,so2,c10h16,c5h8
2011-07-04,289.6061,1.3142437e-07,3.976702e-10,7.499129e-09,1.1139833e-10,9.1640373e-10,2.2560933e-09
2011-07-05,291.45108,1.2111505e-07,4.3167836e-10,6.0690666e-09,5.1994054e-10,7.807223e-10,1.5433446e-09
2011-07-06,293.50616,1.18326916e-07,8.5548585e-10,7.788833e-09,1.96726e-09,1.0013308e-09,1.8174138e-09
2011-07-07,293.885,1.3706375e-07,1.7251397e-09,1.0642372e-08,1.5500554e-09,2.7736093e-09,2.9580265e-09
2011-07-08,293.15137,1.209677e-07,3.673758e-10,7.0239197e-09,1.6299293e-09,5.1671584e-10,1.2333643e-09
2011-07-09,295.0802,1.3052758e-07,1.1009548e-09,1.05213696e-08,1.5347293e-09,1.4811833e-09,2.3418807e-09
2011-07-10,293.0594,1.0976905e-07,2.550636e-10,5.1636473e-09,8.9792007e-10,4.4148132e-10,9.186101e-10
2011-07-11,291.672,1.0844207e-07,2.877762e-10,7.0347137e-09,1.0937755e-09,6.900728e-10,1.2058298e-09
2011-07-12,292.9089,1.2172974e-07,7.6480433e-10,8.697676e-09,1.0653204e-09,1.1086198e-09,1.6745225e-09
2011-07-13,293.55536,1.1797566e-07,2.1956104e-10,5.923469e-09,2.5243385e-09,4.0292208e-10,1.0060281e-09
2011-07-14,290.93027,1.098506e-07,2.23196e-10,5.5253295e-09,1.1098295e-09,3.835474e-10,8.6050006e-10
2011-07-15,288.8968,1.0143895e-07,1.9464926e-10,4.2621178e-09,5.503194e-10,3.0476643e-10,9.448975e-10
2011-07-16,291.8888,1.0575364e-07,5.461283e-10,4.7385584e-09,9.230554e-10,4.6756066e-10,8.6603746e-10
2011-07-17,293.2847,1.2148324e-07,2.5361457e-10,5.6733196e-09,1.4295443e-09,3.1917513e-10,8.141594e-10
2011-07-18,290.9886,1.0386623e-07,4.8643456e-10,4.4391943e-09,6.9760503e-10,3.9728235e-10,7.8486045e-10
2011-07-19,291.86414,1.0703487e-07,7.514645e-10,6.0435417e-09,8.919699e-10,6.3756095e-10,1.14092e-09
2011-07-20,291.5459,1.1327203e-07,2.660114e-10,5.789339e-09,1.4356111e-09,4.0136694e-10,8.721519e-10
2011-07-21,289.8204,1.04832e-07,1.5363731e-10,4.631552e-09,7.8163864e-10,3.0055422e-10,7.5721035e-10
2011-07-22,287.1381,9.330397e-08,8.6517384e-11,3.7109107e-09,6.940157e-10,2.6265318e-10,7.574818e-10
2011-07-23,287.4585,8.965287e-08,1.67453e-10,3.1259821e-09,5.1949167e-10,2.8660188e-10,6.1862204e-10
2011-07-24,287.7232,9.661829e-08,3.5343634e-10,4.267865e-09,6.867978e-10,2.9484742e-10,6.400759e-10
2011-07-25,287.49664,9.950037e-08,9.958529e-11,5.6563407e-09,5.0911286e-10,3.3315203e-10,1.141079e-09
2011-07-26,289.81042,1.1800667e-07,1.385749e-09,1.1752011e-08,1.1310181e-09,2.2502282e-09,2.7260318e-09
2011-07-27,291.2249,1.06347315e-07,9.62724e-10,7.696793e-09,1.6957442e-09,8.085224e-10,1.324721e-09
2011-07-28,290.7336,1.0717063e-07,2.8486175e-10,8.2019405e-09,1.0325036e-09,6.219693e-10,1.081778e-09
2011-07-29,288.58923,9.7925756e-08,1.1821678e-10,4.796073e-09,5.4355576e-10,3.332308e-10,8.9227337e-10
2011-07-30,289.8233,1.1068245e-07,1.9139383e-10,5.2265343e-09,4.705372e-10,3.8316944e-10,1.015197e-09
2011-07-31,290.0137,1.2100601e-07,1.8433363e-10,7.1092634e-09,3.938677e-10,6.797232e-10,1.6947689e-09
2011-08-01,291.6374,1.3451485e-07,3.2163222e-10,8.834048e-09,4.9237103e-10,5.432265e-10,1.1694771e-09
2011-08-02,292.2925,1.2790274e-07,5.9336963e-10,8.1114e-09,1.3973939e-09,8.138163e-10,1.4588845e-09
2011-08-03,293.52805,1.1365946e-07,4.4366313e-10,7.786767e-09,2.465729e-09,5.2176524e-10,1.0381987e-09
2011-08-04,293.60043,1.2813396e-07,4.1886317e-10,7.0372703e-09,2.6508524e-09,5.045931e-10,1.1235922e-09
