date,t,co
2011-10-12,293.4084,2.867967e-07
2011-10-13,293.55862,3.002763e-07
2011-10-14,294.85184,4.4145426e-07
2011-10-15,292.72125,6.076992e-07
2011-10-16,291.02637,3.432832e-07
2011-10-17,290.3274,1.9468222e-07
2011-10-18,290.05344,1.2907425e-07
2011-10-19,289.87476,1.3004077e-07
2011-10-20,289.51126,1.2422473e-07
2011-10-21,289.82306,1.2952286e-07
2011-10-22,291.26126,1.7508268e-07
2011-10-23,293.40286,3.645052e-07
2011-10-24,294.2011,4.36272e-07
2011-10-25,295.95706,3.324391e-07
2011-10-26,295.92255,2.3256315e-07
2011-10-27,295.75327,7.8475784e-07
2011-10-28,295.87085,6.53572e-07
2011-10-29,295.5704,5.162455e-07
2011-10-30,293.48837,3.546849e-07
2011-10-31,289.00214,1.323109e-07
2011-11-01,288.12457,1.2163942e-07
2011-11-02,288.30975,1.12918535e-07
2011-11-03,289.4258,1.2753011e-07
2011-11-04,290.26254,1.47671e-07
2011-11-05,292.08905,2.5826301e-07
2011-11-06,292.81952,3.5451413e-07
2011-11-07,293.06924,2.4925225e-07
