date,t,co
2011-04-21,283.76358,2.6969894e-07
2011-04-22,284.76587,2.628468e-07
2011-04-23,284.31372,2.415017e-07
2011-04-24,283.6409,2.1640635e-07
2011-04-25,282.99814,2.3225695e-07
2011-04-26,280.36737,1.9958505e-07
2011-04-27,278.51172,2.1119963e-07
2011-04-28,279.35608,2.2304978e-07
2011-04-29,281.96454,1.8361722e-07
2011-04-30,282.00165,1.802909e-07
2011-05-01,280.65283,2.0237401e-07
2011-05-02,280.95825,1.9769647e-07
2011-05-03,277.9134,1.8486891e-07
2011-05-04,277.04095,1.5929915e-07
2011-05-05,279.66867,2.2851444e-07
2011-05-06,282.50018,1.9953427e-07
2011-05-07,285.07297,2.1932749e-07
2011-05-08,285.6882,2.1116587e-07
2011-05-09,284.96954,1.6506199e-07
2011-05-10,286.32907,1.9930482e-07
2011-05-11,287.89514,2.3009181e-07
2011-05-12,284.93268,2.0761041e-07
2011-05-13,284.90955,1.468658e-07
2011-05-14,283.0699,1.7382332e-07
2011-05-15,278.6514,1.4442146e-07
2011-05-16,278.82675,1.3824359e-07
2011-05-17,281.80167,1.3834992e-07
2011-05-18,284.25363,1.5185137e-07
2011-05-19,286.48383,1.7075716e-07
2011-05-20,285.55258,1.5264833e-07
2011-05-21,286.79047,1.470078e-07
2011-05-22,287.15503,1.7658883e-07
2011-05-23,287.11273,1.4071202e-07
2011-05-24,288.8756,1.7960207e-07
2011-05-25,287.37988,1.3890596e-07
2011-05-26,288.37698,1.6796608e-07
2011-05-27,282.63657,1.3655877e-07
2011-05-28,281.34937,1.2652072e-07
2011-05-29,285.8223,1.4213751e-07
2011-05-30,289.22705,1.7509046e-07
2011-05-31,287.51126,1.6697572e-07
2011-06-01,282.6654,1.3859012e-07
2011-06-02,284.38678,1.3698615e-07
2011-06-03,287.89987,1.370293e-07
2011-06-04,289.703,1.5051643e-07
2011-06-05,288.93884,1.7852514e-07
2011-06-06,287.67886,1.7261517e-07
2011-06-07,287.5439,1.3718439e-07
2011-06-08,285.23834,1.5157582e-07
2011-06-09,282.37506,1.2897979e-07
2011-06-10,283.9024,1.4372003e-07
2011-06-11,283.72668,1.5105981e-07
2011-06-12,284.72192,1.3137198e-07
2011-06-13,284.7669,1.611348e-07
2011-06-14,286.10468,1.2295803e-07
2011-06-15,289.1512,1.3965146e-07
2011-06-16,289.51776,1.5408743e-07
2011-06-17,287.91125,1.1922273e-07
2011-06-18,285.1252,1.3639185e-07
2011-06-19,282.61713,1.0747351e-07
2011-06-20,285.0256,1.0496353e-07
2011-06-21,289.72668,1.18288554e-07
2011-06-22,289.39084,1.555064e-07
2011-06-23,285.74823,1.2610897e-07
2011-06-24,283.791,1.1186048e-07
2011-06-25,284.16943,1.18357505e-07
2011-06-26,288.84705,1.1411986e-07
2011-06-27,292.0441,1.4017802e-07
2011-06-28,293.32407,1.4449954e-07
2011-06-29,291.9911,1.4624375e-07
2011-06-30,286.304,1.2088479e-07
2011-07-01,282.78024,1.2043134e-07
2011-07-02,282.3688,1.0992066e-07
2011-07-03,283.89453,1.13085996e-07
2011-07-04,288.1,1.4911518e-07
2011-07-05,289.46304,1.5480465e-07
2011-07-06,290.98267,1.554244e-07
2011-07-07,290.8141,1.6215584e-07
2011-07-08,288.59088,1.4354589e-07
2011-07-09,290.22928,1.6491467e-07
2011-07-10,289.415,1.421119e-07
2011-07-11,289.30005,1.2030998e-07
2011-07-12,292.3985,1.3517952e-07
2011-07-13,290.69208,1.3931856e-07
2011-07-14,284.91092,1.0963095e-07
2011-07-15,285.2158,1.0599241e-07
2011-07-16,287.57727,1.3523155e-07
2011-07-17,287.29904,1.4403453e-07
2011-07-18,284.37164,1.0508062e-07
2011-07-19,286.6178,1.2558606e-07
2011-07-20,282.21484,1.0624525e-07
2011-07-21,284.63962,1.0749997e-07
2011-07-22,284.68286,1.036886e-07
2011-07-23,283.83853,1.36399e-07
2011-07-24,282.0221,1.1525922e-07
2011-07-25,283.01434,1.0761026e-07
2011-07-26,285.22147,1.4223724e-07
2011-07-27,286.80875,1.5760642e-07
2011-07-28,285.9392,1.4334714e-07
2011-07-29,285.88605,1.303247e-07
2011-07-30,285.2431,1.2771423e-07
2011-07-31,285.47296,1.1830473e-07
2011-08-01,287.26556,1.2015404e-07
2011-08-02,289.6778,1.5435633e-07
2011-08-03,288.6584,1.7243524e-07
2011-08-04,289.17743,1.339635e-07
2011-08-05,289.15335,1.4762736e-07
2011-08-06,290.22302,1.6494036e-07
2011-08-07,287.87912,1.5319294e-07
2011-08-08,286.7713,1.4145726e-07
2011-08-09,283.52042,9.520159e-08
2011-08-10,283.1789,1.0087504e-07
2011-08-11,286.59793,1.3727814e-07
2011-08-12,289.08527,1.4018873e-07
2011-08-13,289.05475,1.2104373e-07
2011-08-14,289.8439,1.4260428e-07
2011-08-15,287.74426,1.2298875e-07
2011-08-16,288.26883,1.2839831e-07
2011-08-17,290.63593,1.7640568e-07
2011-08-18,292.60696,1.6996584e-07
2011-08-19,293.03928,1.364862e-07
2011-08-20,291.87506,1.5385355e-07
2011-08-21,293.87262,1.7472837e-07
2011-08-22,295.1005,1.9586669e-07
2011-08-23,295.04718,1.690145e-07
2011-08-24,293.43365,1.923064e-07
