date,concentration,t,co
2007-05-30,1456.333333333333,283.65027000000003,1.7369267999999997e-07
2007-05-31,1316.0666666666666,286.43573,2.3872468e-07
2007-06-01,323.89166666666665,284.27496,1.5627760999999998e-07
2007-06-02,1345.7041666666667,286.11533,1.7295562e-07
2007-06-03,1830.416666666667,288.5177,1.9389569000000002e-07
2007-06-04,1874.5,290.51147000000003,2.0955224999999998e-07
2007-06-06,2237.6,290.90607,1.7748538e-07
2007-06-07,2363.125,292.7839,1.9498785e-07
2007-06-08,2166.0416666666665,292.5257,1.9318282999999998e-07
2007-06-09,2184.4166666666665,293.06487999999996,1.9829007999999998e-07
