date,concentration,t,co,no,no2,so2,c10h16,c5h8
2012-05-06,104.21416666666666,264.6146,1.2193547e-07,2.003351e-11,1.01373764e-10,3.5343096999999995e-11,9.999995e-26,9.999995e-26
2012-05-07,92.57309523809528,260.9594,1.2426517000000002e-07,9.335393e-12,6.6750175e-11,6.129694e-11,9.999995e-26,9.999995e-26
2012-05-08,103.27125,258.78546,1.2850892e-07,5.6410150000000005e-12,2.4686707999999997e-11,3.2972382e-11,9.999995e-26,9.999995e-26
2012-05-09,102.54323529411762,262.33655,1.3473556000000001e-07,4.55094e-12,2.6837744e-11,1.7809692999999998e-11,9.999995e-26,9.999995e-26
2012-05-10,138.95312499999997,263.29218,1.3935416e-07,6.292368e-12,2.2166604e-11,2.305306e-11,9.999993e-26,9.999993e-26
2012-05-11,155.54444444444445,261.6789,1.3590217e-07,1.756746e-11,5.683503000000001e-11,2.6634368e-11,9.9999965e-26,9.999995e-26
2012-05-12,120.95379746835435,261.6917,1.3860233e-07,2.2818296e-11,9.47821e-11,4.2414973e-12,9.9999965e-26,9.9999903e-26
2012-05-13,63.094888888888896,261.11438,1.3600771e-07,2.067074e-11,8.368658e-11,6.312733999999999e-12,9.999993e-26,9.999995e-26
2012-05-14,45.86812499999999,263.30576,1.3579489e-07,6.260286e-12,2.6406459000000004e-11,3.3968666e-12,9.999993e-26,9.999993e-26
2012-05-15,60.58104166666666,261.63622999999995,1.3445386e-07,1.1892987e-11,5.036706e-11,6.091574299999999e-12,9.9999965e-26,9.9999903e-26
2012-05-16,59.36499999999999,260.69934,1.2783835e-07,1.0719111e-11,4.3834443e-11,1.0323625e-11,9.999995e-26,9.999995e-26
2012-05-17,66.31104166666665,260.82773,1.261963e-07,1.2410174000000001e-11,4.2381883e-11,1.9831563000000002e-11,9.999993e-26,9.999993e-26
2012-05-18,54.054864864864854,262.35544,1.2654209e-07,2.3169031e-11,7.824986999999999e-11,8.545261e-11,9.999995e-26,9.9999903e-26
2012-05-19,80.20362318840576,263.64304,1.2592005e-07,1.4310898999999999e-11,6.702624e-11,2.3451704000000002e-11,9.999995e-26,9.999995e-26
2012-05-20,62.03632653061223,263.84802,1.2612956e-07,1.0722655e-11,5.1610840000000003e-11,9.747602e-12,9.999993e-26,9.999995e-26
2012-05-22,23.391764705882355,264.9637,1.2173808e-07,8.252691e-12,3.790169e-11,6.841346499999999e-12,9.999993e-26,9.999995e-26
2012-05-23,40.362114583333344,266.17712,1.1893685000000001e-07,6.8099432e-12,3.3295443e-11,2.2657007999999997e-11,9.9999903e-26,9.999993e-26
2012-05-24,65.48156249999998,268.95276,1.17837e-07,6.4429746e-12,2.3506868e-11,2.5311387e-11,9.999993e-26,9.999995e-26
